dataset,method,n_components,last,policy,mean,std,time,xcols,xcols_reduced,rank,all_results
data/data2/SS-P.csv,Symbolic Dimensionality Reduction (5) with Kmeans Discretization,5.0,40,exploit,0.2937793427230047,0.11589274625311696,0.44709054231643675,10,5,0,"[0.2222222222222222, 0.3888888888888889, 0.2222222222222222, 0.19718309859154928, 0.18309859154929578, 0.19718309859154928, 0.39436619718309857, 0.16901408450704225, 0.4507042253521127, 0.3888888888888889, 0.4225352112676056, 0.19718309859154928, 0.49295774647887325, 0.16666666666666666, 0.2222222222222222, 0.22535211267605634, 0.2112676056338028, 0.2222222222222222, 0.39436619718309857, 0.5070422535211268]"
data/data2/SS-P.csv,Symbolic Feature Elimation (5) with Kmeans Discretization,5.0,40,exploit,0.22222222222222218,0.060976158401360434,0.4984029412269592,10,6,2,"[0.2112676056338028, 0.16666666666666666, 0.16901408450704225, 0.22535211267605634, 0.2222222222222222, 0.16901408450704225, 0.2222222222222222, 0.16901408450704225, 0.23943661971830985, 0.16901408450704225, 0.4444444444444444, 0.2112676056338028, 0.2676056338028169, 0.16666666666666666, 0.2676056338028169, 0.2676056338028169, 0.2222222222222222, 0.2112676056338028, 0.22535211267605634, 0.19718309859154928]"
data/data2/SS-P.csv,Numeric Dimensionality Reduction (5),5.0,40,explore,0.34237089201877935,0.24878094721245336,0.16409415006637573,10,5,0,"[0.3888888888888889, 0.2222222222222222, 0.8888888888888888, 0.2222222222222222, 0.2222222222222222, 0.8888888888888888, 0.16901408450704225, 0.18309859154929578, 0.3888888888888889, 0.2112676056338028, 0.2222222222222222, 0.19718309859154928, 0.22535211267605634, 0.18309859154929578, 0.2112676056338028, 0.18309859154929578, 0.2222222222222222, 0.2222222222222222, 0.9444444444444444, 0.4507042253521127]"
data/data2/SS-P.csv,Symbolic Feature Elimation (5) with EFB Discretization,5.0,40,FOCUS,0.21404538341158058,0.03175573786230528,0.6990009069442749,10,6,0,"[0.2222222222222222, 0.23943661971830985, 0.2535211267605634, 0.22535211267605634, 0.2676056338028169, 0.18309859154929578, 0.2222222222222222, 0.23943661971830985, 0.18309859154929578, 0.16666666666666666, 0.23943661971830985, 0.2535211267605634, 0.2222222222222222, 0.2222222222222222, 0.16901408450704225, 0.2112676056338028, 0.16901408450704225, 0.16901408450704225, 0.18309859154929578, 0.23943661971830985]"
data/data2/SS-P.csv,FAMD (5),5.0,40,FOCUS,0.18000782472613455,0.0220797009553135,0.44049504995346067,10,10,0,"[0.16901408450704225, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.2222222222222222, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.16901408450704225, 0.19718309859154928, 0.16901408450704225, 0.16666666666666666, 0.16901408450704225, 0.2222222222222222, 0.2222222222222222, 0.16901408450704225, 0.2222222222222222, 0.16901408450704225, 0.16666666666666666]"
data/data2/SS-P.csv,Symbolic Dimensionality Reduction (5) with EFB Discretization,5.0,40,explore,0.25160406885759,0.10084626373478105,0.5215319633483887,10,5,1,"[0.19718309859154928, 0.16666666666666666, 0.4084507042253521, 0.2112676056338028, 0.3888888888888889, 0.22535211267605634, 0.19718309859154928, 0.3888888888888889, 0.16901408450704225, 0.19718309859154928, 0.19718309859154928, 0.2222222222222222, 0.19718309859154928, 0.16666666666666666, 0.2112676056338028, 0.18309859154929578, 0.16666666666666666, 0.49295774647887325, 0.4225352112676056, 0.2222222222222222]"
data/data2/SS-P.csv,Original,,40,Random,0.24565727699530515,0.07272554680239128,0.28802889585494995,10,10,0,"[0.2222222222222222, 0.2112676056338028, 0.28169014084507044, 0.2222222222222222, 0.2222222222222222, 0.4647887323943662, 0.2222222222222222, 0.16666666666666666, 0.28169014084507044, 0.2222222222222222, 0.2222222222222222, 0.2222222222222222, 0.22535211267605634, 0.43661971830985913, 0.22535211267605634, 0.18309859154929578, 0.2222222222222222, 0.22535211267605634, 0.2112676056338028, 0.2222222222222222]"
data/data2/SS-P.csv,Numeric Dimensionality Reduction (5),5.0,40,exploit,0.2424491392801252,0.1058186162219914,0.16146634817123412,10,5,0,"[0.16666666666666666, 0.18309859154929578, 0.2112676056338028, 0.16666666666666666, 0.19718309859154928, 0.2222222222222222, 0.16666666666666666, 0.18309859154929578, 0.16901408450704225, 0.2222222222222222, 0.3888888888888889, 0.2112676056338028, 0.43661971830985913, 0.16901408450704225, 0.16666666666666666, 0.2222222222222222, 0.5070422535211268, 0.4507042253521127, 0.23943661971830985, 0.16901408450704225]"
data/data2/SS-P.csv,Symbolic Feature Elimation (5) with EFB Discretization,5.0,40,explore,0.2066118935837246,0.03477514206592218,0.6627355456352234,10,6,0,"[0.16666666666666666, 0.16901408450704225, 0.16901408450704225, 0.2222222222222222, 0.22535211267605634, 0.16901408450704225, 0.2676056338028169, 0.16666666666666666, 0.16901408450704225, 0.2222222222222222, 0.2222222222222222, 0.2535211267605634, 0.2222222222222222, 0.2535211267605634, 0.16666666666666666, 0.2535211267605634, 0.22535211267605634, 0.19718309859154928, 0.16901408450704225, 0.2222222222222222]"
data/data2/SS-Q.csv,Symbolic Feature Elimation (5) with EFB Discretization,5.0,20,Random,0.10736699392967615,0.07609058909519674,0.08674124479293824,12,6,0,"[0.1016949152542373, 0.06779661016949153, 0.0847457627118644, 0.0515, 0.04967886164437032, 0.079, 0.0695, 0.0847457627118644, 0.0615, 0.1016949152542373, 0.06779661016949153, 0.23728813559322035, 0.0565, 0.0847457627118644, 0.1016949152542373, 0.2033898305084746, 0.1016949152542373, 0.0847457627118644, 0.0847457627118644, 0.3728813559322034]"
data/data2/SS-Q.csv,Original,,20,Random,0.09998263785433026,0.06134752454233909,0.11814640760421753,12,12,0,"[0.0847457627118644, 0.23728813559322035, 0.04967886164437032, 0.06779661016949153, 0.05230474433128704, 0.11864406779661017, 0.2033898305084746, 0.1016949152542373, 0.06779661016949153, 0.2711864406779661, 0.0735, 0.06779661016949153, 0.06, 0.0847457627118644, 0.1016949152542373, 0.06779661016949153, 0.06779661016949153, 0.1016949152542373, 0.06779661016949153, 0.05230474433128704]"
data/data2/SS-Q.csv,Numeric Feature Elimination (5),5.0,20,Random,0.09008135593220339,0.05574626080034731,0.08860534429550171,12,6,0,"[0.288135593220339, 0.0847457627118644, 0.11864406779661017, 0.0515, 0.2033898305084746, 0.0847457627118644, 0.0847457627118644, 0.0555, 0.064, 0.06779661016949153, 0.0515, 0.0655, 0.0847457627118644, 0.06779661016949153, 0.056, 0.06779661016949153, 0.06779661016949153, 0.06779661016949153, 0.0847457627118644, 0.0847457627118644]"
data/data2/SS-Q.csv,Symbolic Dimensionality Reduction (10) with EFB Discretization,10.0,20,explore,0.2156190677966102,0.17040232028204613,0.34015980958938596,12,10,1,"[0.0655, 0.1016949152542373, 0.0515, 0.0495, 0.4406779661016949, 0.443, 0.3389830508474576, 0.1016949152542373, 0.1016949152542373, 0.3050847457627119, 0.2542372881355932, 0.2033898305084746, 0.1016949152542373, 0.1016949152542373, 0.501, 0.0785, 0.612, 0.073, 0.3220338983050847, 0.0655]"
data/data2/SS-Q.csv,Symbolic Feature Elimation (10) with Kmeans Discretization,10.0,20,FOCUS,0.076579795017559,0.046812847851722586,0.8954604983329773,12,11,0,"[0.06779661016949153, 0.0847457627118644, 0.0575, 0.0615, 0.0515, 0.05084745762711865, 0.0565, 0.06779661016949153, 0.0555, 0.06779661016949153, 0.0545, 0.2711864406779661, 0.064, 0.06779661016949153, 0.05464674780880735, 0.1016949152542373, 0.059, 0.06779661016949153, 0.06779661016949153, 0.1016949152542373]"
data/data2/SS-Q.csv,Numeric Dimensionality Reduction (10),10.0,20,explore,0.11112608977740139,0.10641183482323814,0.11035771369934082,12,10,0,"[0.054, 0.512, 0.2033898305084746, 0.059, 0.1694915254237288, 0.1016949152542373, 0.06779661016949153, 0.059, 0.0515, 0.0847457627118644, 0.05393704978531635, 0.06779661016949153, 0.06779661016949153, 0.05084745762711865, 0.0705, 0.0847457627118644, 0.2542372881355932, 0.0575, 0.0847457627118644, 0.06779661016949153]"
data/data2/SS-Q.csv,Symbolic Dimensionality Reduction (5) with EFB Discretization,5.0,20,exploit,0.11892838983050846,0.10497857859608725,0.18207869529724122,12,5,0,"[0.22033898305084745, 0.0847457627118644, 0.23728813559322035, 0.11864406779661017, 0.0847457627118644, 0.06779661016949153, 0.0495, 0.06779661016949153, 0.06779661016949153, 0.0675, 0.06779661016949153, 0.06779661016949153, 0.06779661016949153, 0.06, 0.06779661016949153, 0.064, 0.06779661016949153, 0.1016949152542373, 0.4935, 0.2542372881355932]"
data/data2/SS-Q.csv,Symbolic Dimensionality Reduction (10) with Kmeans Discretization,10.0,20,FOCUS,0.0752882081267641,0.034362511312168206,1.0133446335792542,12,10,0,"[0.059, 0.0847457627118644, 0.2033898305084746, 0.0555, 0.0495, 0.0575, 0.0847457627118644, 0.04967886164437032, 0.1016949152542373, 0.0847457627118644, 0.0575, 0.04967886164437032, 0.1016949152542373, 0.06779661016949153, 0.0575, 0.0515, 0.1016949152542373, 0.06779661016949153, 0.06779661016949153, 0.05230474433128704]"
data/data2/SS-Q.csv,Symbolic Dimensionality Reduction (5) with Kmeans Discretization,5.0,20,Random,0.09096427014775552,0.04565164946330319,0.6769480347633362,12,5,0,"[0.05084745762711865, 0.05084745762711865, 0.2033898305084746, 0.22033898305084745, 0.0847457627118644, 0.06779661016949153, 0.04967886164437032, 0.0847457627118644, 0.0495, 0.0847457627118644, 0.1016949152542373, 0.11864406779661017, 0.1016949152542373, 0.05393704978531635, 0.0847457627118644, 0.056, 0.11864406779661017, 0.06779661016949153, 0.0847457627118644, 0.0847457627118644]"
data/data2/SS-Q.csv,Symbolic Dimensionality Reduction (5) with Kmeans Discretization,5.0,20,FOCUS,0.0833965665801998,0.0538113046060191,0.5920967578887939,12,5,0,"[0.06779661016949153, 0.3050847457627119, 0.053724140378269045, 0.0545, 0.0545, 0.0847457627118644, 0.06779661016949153, 0.0847457627118644, 0.06779661016949153, 0.06779661016949153, 0.1016949152542373, 0.0847457627118644, 0.056, 0.0847457627118644, 0.06779661016949153, 0.11864406779661017, 0.05084745762711865, 0.0847457627118644, 0.053724140378269045, 0.0565]"
data/data2/SS-Q.csv,Numeric Feature Elimination (5),5.0,20,explore,0.12231694915254235,0.08100094739498655,0.10434950590133667,12,6,0,"[0.0545, 0.0847457627118644, 0.06779661016949153, 0.06779661016949153, 0.2033898305084746, 0.05084745762711865, 0.0495, 0.11864406779661017, 0.0705, 0.0847457627118644, 0.2033898305084746, 0.06779661016949153, 0.23728813559322035, 0.3389830508474576, 0.0847457627118644, 0.0847457627118644, 0.22033898305084745, 0.22033898305084745, 0.0847457627118644, 0.0515]"
data/data2/SS-Q.csv,Numeric Dimensionality Reduction (10),10.0,20,exploit,0.1470246201611977,0.15638310012968776,0.13930935859680177,12,10,0,"[0.5, 0.05230474433128704, 0.05393704978531635, 0.1864406779661017, 0.05084745762711865, 0.0565, 0.0755, 0.06779661016949153, 0.05393704978531635, 0.1016949152542373, 0.0495, 0.5125, 0.05084745762711865, 0.06779661016949153, 0.06779661016949153, 0.069, 0.06779661016949153, 0.06779661016949153, 0.3955, 0.393]"
data/data2/SS-Q.csv,Symbolic Dimensionality Reduction (5) with EFB Discretization,5.0,20,Random,0.10568811857249656,0.06103077018802881,0.1883922576904297,12,5,0,"[0.288135593220339, 0.0847457627118644, 0.1016949152542373, 0.1016949152542373, 0.1016949152542373, 0.0847457627118644, 0.06779661016949153, 0.0847457627118644, 0.06779661016949153, 0.0795, 0.05230474433128704, 0.2033898305084746, 0.0555, 0.079, 0.0847457627118644, 0.06779661016949153, 0.1016949152542373, 0.06779661016949153, 0.23728813559322035, 0.1016949152542373]"
data/data2/SS-Q.csv,Numeric Dimensionality Reduction (5),5.0,20,FOCUS,0.11514727621807938,0.07493345633517597,0.09880656003952026,12,5,0,"[0.06779661016949153, 0.1016949152542373, 0.06779661016949153, 0.2711864406779661, 0.0695, 0.05393704978531635, 0.0847457627118644, 0.0555, 0.0555, 0.059, 0.05084745762711865, 0.2033898305084746, 0.0675, 0.1864406779661017, 0.0555, 0.056, 0.2711864406779661, 0.2033898305084746, 0.2033898305084746, 0.11864406779661017]"
data/data2/SS-Q.csv,Symbolic Feature Elimation (10) with Kmeans Discretization,10.0,20,exploit,0.07775489586384383,0.03538994124179154,0.8932153105735778,12,11,0,"[0.2033898305084746, 0.0847457627118644, 0.0847457627118644, 0.0847457627118644, 0.0495, 0.0847457627118644, 0.0755, 0.06779661016949153, 0.0555, 0.06779661016949153, 0.056, 0.13559322033898305, 0.053724140378269045, 0.04967886164437032, 0.06779661016949153, 0.059, 0.0545, 0.06779661016949153, 0.05084745762711865, 0.1016949152542373]"
data/data2/SS-Q.csv,Symbolic Dimensionality Reduction (5) with EFB Discretization,5.0,20,FOCUS,0.08766437830152422,0.05279828593286287,0.19529576301574708,12,5,0,"[0.1016949152542373, 0.06779661016949153, 0.1016949152542373, 0.0555, 0.06779661016949153, 0.3050847457627119, 0.0847457627118644, 0.05571129484404386, 0.058, 0.06779661016949153, 0.0847457627118644, 0.06779661016949153, 0.1016949152542373, 0.0555, 0.1016949152542373, 0.06779661016949153, 0.0847457627118644, 0.1016949152542373, 0.06779661016949153, 0.054]"
data/data2/SS-Q.csv,Numeric Feature Elimination (5),5.0,20,exploit,0.13973177966101696,0.0984522119822823,0.11019335985183716,12,6,0,"[0.06779661016949153, 0.1864406779661017, 0.06, 0.2711864406779661, 0.0785, 0.0847457627118644, 0.064, 0.2033898305084746, 0.1016949152542373, 0.0555, 0.0705, 0.0575, 0.2542372881355932, 0.06779661016949153, 0.3220338983050847, 0.3050847457627119, 0.3220338983050847, 0.064, 0.1016949152542373, 0.0565]"
data/data2/SS-Q.csv,Numeric Feature Elimination (10),10.0,20,explore,0.228610593220339,0.18955661529664936,0.10329306125640869,12,11,2,"[0.05084745762711865, 0.2542372881355932, 0.49, 0.2711864406779661, 0.5245, 0.06779661016949153, 0.07, 0.22033898305084745, 0.0515, 0.11864406779661017, 0.0575, 0.0847457627118644, 0.4945, 0.3220338983050847, 0.499, 0.06779661016949153, 0.13559322033898305, 0.06779661016949153, 0.1016949152542373, 0.6225]"
data/data2/SS-Q.csv,Symbolic Feature Elimation (5) with Kmeans Discretization,5.0,20,explore,0.07158180741742694,0.017581149013641162,0.5217586040496827,12,6,0,"[0.04967886164437032, 0.0755, 0.06779661016949153, 0.0565, 0.05230474433128704, 0.05084745762711865, 0.0847457627118644, 0.06779661016949153, 0.06779661016949153, 0.0555, 0.0545, 0.0847457627118644, 0.06779661016949153, 0.0847457627118644, 0.11864406779661017, 0.06779661016949153, 0.1016949152542373, 0.0847457627118644, 0.059, 0.0795]"
data/data2/SS-Q.csv,Numeric Dimensionality Reduction (5),5.0,20,explore,0.11892499999999999,0.07592861401336846,0.101397705078125,12,5,0,"[0.1016949152542373, 0.2542372881355932, 0.061, 0.0735, 0.06779661016949153, 0.2033898305084746, 0.06, 0.0847457627118644, 0.2033898305084746, 0.3050847457627119, 0.0847457627118644, 0.056, 0.22033898305084745, 0.1864406779661017, 0.06779661016949153, 0.06779661016949153, 0.0575, 0.0705, 0.0847457627118644, 0.06779661016949153]"
data/data2/SS-Q.csv,Numeric Dimensionality Reduction (5),5.0,20,exploit,0.16233668299774037,0.09616210522460407,0.08952610492706299,12,5,3,"[0.0847457627118644, 0.06779661016949153, 0.05393704978531635, 0.06779661016949153, 0.0847457627118644, 0.22033898305084745, 0.3050847457627119, 0.2033898305084746, 0.0675, 0.3220338983050847, 0.0847457627118644, 0.0847457627118644, 0.22033898305084745, 0.2033898305084746, 0.23728813559322035, 0.2711864406779661, 0.0575, 0.06779661016949153, 0.22033898305084745, 0.3220338983050847]"
data/data2/SS-Q.csv,FAMD (10),10.0,20,exploit,0.1012025253521576,0.10520156688896347,0.401672899723053,12,10,0,"[0.0847457627118644, 0.06779661016949153, 0.5495, 0.06779661016949153, 0.069, 0.06779661016949153, 0.06779661016949153, 0.079, 0.06779661016949153, 0.06779661016949153, 0.1016949152542373, 0.0705, 0.0847457627118644, 0.05230474433128704, 0.13559322033898305, 0.13559322033898305, 0.0495, 0.0695, 0.06779661016949153, 0.06779661016949153]"
data/data2/SS-Q.csv,Numeric Dimensionality Reduction (10),10.0,20,Random,0.10943090372525303,0.0808864647709686,0.1383787989616394,12,10,0,"[0.0847457627118644, 0.13559322033898305, 0.0847457627118644, 0.1016949152542373, 0.0765, 0.0847457627118644, 0.2542372881355932, 0.05084745762711865, 0.0565, 0.06779661016949153, 0.1016949152542373, 0.05571129484404386, 0.23728813559322035, 0.0847457627118644, 0.0795, 0.06779661016949153, 0.3728813559322034, 0.056, 0.06779661016949153, 0.06779661016949153]"
data/data2/SS-Q.csv,FAMD (5),5.0,20,explore,0.21437118644067796,0.16838255359469514,0.108764910697937,12,5,2,"[0.0515, 0.409, 0.0847457627118644, 0.0795, 0.3898305084745763, 0.0585, 0.06779661016949153, 0.2711864406779661, 0.06779661016949153, 0.1864406779661017, 0.3389830508474576, 0.064, 0.0565, 0.06779661016949153, 0.3728813559322034, 0.0847457627118644, 0.388, 0.3220338983050847, 0.2711864406779661, 0.655]"
data/data2/SS-Q.csv,Symbolic Dimensionality Reduction (5) with Kmeans Discretization,5.0,20,explore,0.17870437128874544,0.17027765565749564,0.6486876368522644,12,5,0,"[0.0847457627118644, 0.0555, 0.056, 0.0575, 0.056, 0.489, 0.06779661016949153, 0.23728813559322035, 0.523, 0.0847457627118644, 0.0515, 0.1864406779661017, 0.05464674780880735, 0.4905, 0.06779661016949153, 0.2033898305084746, 0.0847457627118644, 0.5025, 0.1694915254237288, 0.0515]"
data/data2/SS-Q.csv,Symbolic Feature Elimation (10) with EFB Discretization,10.0,20,Random,0.09709793479378762,0.06309907814591553,0.07447724342346192,12,11,0,"[0.0515, 0.06779661016949153, 0.23728813559322035, 0.06779661016949153, 0.0515, 0.1016949152542373, 0.0847457627118644, 0.11864406779661017, 0.0545, 0.06779661016949153, 0.05393704978531635, 0.2711864406779661, 0.05084745762711865, 0.053724140378269045, 0.2033898305084746, 0.1016949152542373, 0.1016949152542373, 0.06779661016949153, 0.0847457627118644, 0.04967886164437032]"
data/data2/SS-Q.csv,Symbolic Dimensionality Reduction (10) with EFB Discretization,10.0,20,exploit,0.19769830508474576,0.1253089708742236,0.3853336930274963,12,10,3,"[0.23728813559322035, 0.0515, 0.22033898305084745, 0.2711864406779661, 0.06779661016949153, 0.2542372881355932, 0.059, 0.4825, 0.1864406779661017, 0.054, 0.5015, 0.0545, 0.073, 0.2711864406779661, 0.2033898305084746, 0.1864406779661017, 0.22033898305084745, 0.11864406779661017, 0.1864406779661017, 0.2542372881355932]"
data/data2/SS-Q.csv,Symbolic Feature Elimation (5) with EFB Discretization,5.0,20,FOCUS,0.10898987528560836,0.0700532097604665,0.07881873846054077,12,6,0,"[0.06779661016949153, 0.0847457627118644, 0.0765, 0.0847457627118644, 0.1016949152542373, 0.0555, 0.0575, 0.23728813559322035, 0.06779661016949153, 0.2033898305084746, 0.0675, 0.2033898305084746, 0.1016949152542373, 0.0495, 0.1864406779661017, 0.0585, 0.04967886164437032, 0.0705, 0.288135593220339, 0.0675]"
data/data2/SS-Q.csv,Numeric Feature Elimination (10),10.0,20,Random,0.0942665254237288,0.05141361268796407,0.15007508993148805,12,11,0,"[0.11864406779661017, 0.079, 0.22033898305084745, 0.1016949152542373, 0.054, 0.06779661016949153, 0.0695, 0.056, 0.1016949152542373, 0.0565, 0.0847457627118644, 0.1016949152542373, 0.0847457627118644, 0.1016949152542373, 0.0655, 0.06779661016949153, 0.056, 0.0847457627118644, 0.2542372881355932, 0.059]"
data/data2/SS-Q.csv,Symbolic Feature Elimation (5) with Kmeans Discretization,5.0,20,FOCUS,0.0698878545257383,0.017077921052229893,0.46792820692062376,12,6,0,"[0.0515, 0.06779661016949153, 0.1016949152542373, 0.06779661016949153, 0.05464674780880735, 0.054, 0.1016949152542373, 0.0847457627118644, 0.06779661016949153, 0.06779661016949153, 0.0847457627118644, 0.0515, 0.053724140378269045, 0.06779661016949153, 0.0847457627118644, 0.1016949152542373, 0.05084745762711865, 0.06779661016949153, 0.0615, 0.05393704978531635]"
data/data2/SS-Q.csv,Symbolic Feature Elimation (5) with EFB Discretization,5.0,20,explore,0.1141105761996152,0.07513284096046256,0.06753294467926026,12,6,0,"[0.05084745762711865, 0.06, 0.2033898305084746, 0.054, 0.06779661016949153, 0.05084745762711865, 0.2033898305084746, 0.1864406779661017, 0.06779661016949153, 0.2033898305084746, 0.06779661016949153, 0.0705, 0.288135593220339, 0.06779661016949153, 0.2033898305084746, 0.061, 0.0585, 0.05230474433128704, 0.2033898305084746, 0.0615]"
data/data2/SS-Q.csv,Numeric Dimensionality Reduction (5),5.0,20,Random,0.10143813559322032,0.0749023788738348,0.09391074180603028,12,5,0,"[0.061, 0.0847457627118644, 0.0847457627118644, 0.059, 0.0847457627118644, 0.11864406779661017, 0.11864406779661017, 0.06779661016949153, 0.0847457627118644, 0.2711864406779661, 0.0575, 0.0847457627118644, 0.3559322033898305, 0.05084745762711865, 0.0515, 0.054, 0.11864406779661017, 0.06779661016949153, 0.06779661016949153, 0.0847457627118644]"
data/data2/SS-Q.csv,FAMD (10),10.0,20,FOCUS,0.12896610169491524,0.12618832211662692,0.4079233407974243,12,10,0,"[0.0545, 0.0495, 0.23728813559322035, 0.0575, 0.06779661016949153, 0.059, 0.06779661016949153, 0.2711864406779661, 0.054, 0.1016949152542373, 0.3050847457627119, 0.0847457627118644, 0.11864406779661017, 0.569, 0.0705, 0.0515, 0.0545, 0.06779661016949153, 0.06779661016949153, 0.1694915254237288]"
data/data2/SS-Q.csv,FAMD (5),5.0,20,Random,0.0924063559322034,0.0458252165322899,0.1101069450378418,12,5,0,"[0.1864406779661017, 0.079, 0.0565, 0.2033898305084746, 0.06779661016949153, 0.06779661016949153, 0.0847457627118644, 0.0847457627118644, 0.06779661016949153, 0.06779661016949153, 0.0847457627118644, 0.1016949152542373, 0.0847457627118644, 0.2033898305084746, 0.0755, 0.06779661016949153, 0.07, 0.0847457627118644, 0.0515, 0.058]"
data/data2/SS-Q.csv,Symbolic Feature Elimation (5) with Kmeans Discretization,5.0,20,Random,0.09512566604858787,0.05100279429365609,0.5179751515388489,12,6,0,"[0.2033898305084746, 0.23728813559322035, 0.1864406779661017, 0.1016949152542373, 0.06779661016949153, 0.0847457627118644, 0.054, 0.0565, 0.06779661016949153, 0.11864406779661017, 0.073, 0.064, 0.05393704978531635, 0.0847457627118644, 0.0847457627118644, 0.061, 0.06779661016949153, 0.0847457627118644, 0.0655, 0.0847457627118644]"
data/data2/SS-Q.csv,Numeric Feature Elimination (5),5.0,20,FOCUS,0.12855169491525423,0.0781638157190534,0.1037060022354126,12,6,0,"[0.1016949152542373, 0.06779661016949153, 0.22033898305084745, 0.06779661016949153, 0.06779661016949153, 0.0705, 0.0847457627118644, 0.11864406779661017, 0.0575, 0.2033898305084746, 0.0847457627118644, 0.0847457627118644, 0.0847457627118644, 0.2711864406779661, 0.288135593220339, 0.1016949152542373, 0.0515, 0.22033898305084745, 0.0695, 0.2542372881355932]"
data/data2/SS-Q.csv,FAMD (10),10.0,20,Random,0.1117927966101695,0.06663864512284004,0.41734095811843874,12,10,0,"[0.0585, 0.1016949152542373, 0.1016949152542373, 0.23728813559322035, 0.0735, 0.22033898305084745, 0.064, 0.06779661016949153, 0.06779661016949153, 0.1864406779661017, 0.06779661016949153, 0.13559322033898305, 0.23728813559322035, 0.0847457627118644, 0.05084745762711865, 0.0575, 0.22033898305084745, 0.1016949152542373, 0.0495, 0.0515]"
data/data2/SS-Q.csv,Symbolic Feature Elimation (10) with EFB Discretization,10.0,20,exploit,0.09974085776629163,0.10058942891948927,0.09091153144836425,12,11,0,"[0.06, 0.0735, 0.056, 0.054, 0.05084745762711865, 0.0545, 0.0545, 0.05230474433128704, 0.06779661016949153, 0.05393704978531635, 0.0765, 0.484, 0.054, 0.05571129484404386, 0.05230474433128704, 0.06779661016949153, 0.2033898305084746, 0.2033898305084746, 0.1694915254237288, 0.05084745762711865]"
data/data2/SS-Q.csv,Symbolic Dimensionality Reduction (10) with EFB Discretization,10.0,20,Random,0.10016507282824887,0.05206511711832628,0.3709447026252747,12,10,1,"[0.1016949152542373, 0.05084745762711865, 0.0495, 0.0847457627118644, 0.1016949152542373, 0.1016949152542373, 0.0847457627118644, 0.11864406779661017, 0.22033898305084745, 0.0575, 0.06779661016949153, 0.073, 0.05393704978531635, 0.2542372881355932, 0.06779661016949153, 0.1016949152542373, 0.0575, 0.11864406779661017, 0.13559322033898305, 0.1016949152542373]"
data/data2/SS-Q.csv,FAMD (5),5.0,20,FOCUS,0.12202220431604656,0.10004795761223442,0.09466303586959839,12,5,0,"[0.0515, 0.0495, 0.0847457627118644, 0.3050847457627119, 0.0555, 0.05393704978531635, 0.0705, 0.11864406779661017, 0.06779661016949153, 0.22033898305084745, 0.05230474433128704, 0.05464674780880735, 0.04967886164437032, 0.3389830508474576, 0.2542372881355932, 0.1016949152542373, 0.053724140378269045, 0.3220338983050847, 0.05084745762711865, 0.0847457627118644]"
data/data2/SS-Q.csv,Symbolic Feature Elimation (10) with Kmeans Discretization,10.0,20,explore,0.07109958493190807,0.03268626798028767,0.8781215906143188,12,11,0,"[0.056, 0.0495, 0.0585, 0.0655, 0.0495, 0.0675, 0.0847457627118644, 0.0695, 0.0655, 0.05393704978531635, 0.0765, 0.0585, 0.06, 0.059, 0.053724140378269045, 0.2033898305084746, 0.059, 0.071, 0.1016949152542373, 0.059]"
data/data2/SS-Q.csv,Numeric Feature Elimination (10),10.0,20,FOCUS,0.08417100503163868,0.04235805375277524,0.11391899585723878,12,11,0,"[0.054, 0.05084745762711865, 0.0655, 0.06779661016949153, 0.0565, 0.11864406779661017, 0.1016949152542373, 0.0585, 0.056, 0.0847457627118644, 0.23728813559322035, 0.05084745762711865, 0.0847457627118644, 0.06779661016949153, 0.1016949152542373, 0.05084745762711865, 0.11864406779661017, 0.0847457627118644, 0.05393704978531635, 0.11864406779661017]"
data/data2/SS-Q.csv,FAMD (5),5.0,20,exploit,0.09920252535215757,0.11952755744125856,0.09931515455245972,12,5,0,"[0.0705, 0.615, 0.06779661016949153, 0.06779661016949153, 0.06779661016949153, 0.06779661016949153, 0.1016949152542373, 0.05230474433128704, 0.0565, 0.0847457627118644, 0.06779661016949153, 0.1016949152542373, 0.06779661016949153, 0.0555, 0.06779661016949153, 0.06779661016949153, 0.06779661016949153, 0.11864406779661017, 0.06779661016949153, 0.0495]"
data/data2/SS-Q.csv,Symbolic Feature Elimation (10) with EFB Discretization,10.0,20,FOCUS,0.0644762541657169,0.015218679435438367,0.15602774620056153,12,11,0,"[0.05084745762711865, 0.054, 0.06779661016949153, 0.0705, 0.054, 0.0575, 0.06779661016949153, 0.0555, 0.06779661016949153, 0.05084745762711865, 0.0847457627118644, 0.0705, 0.0515, 0.056, 0.1016949152542373, 0.061, 0.0495, 0.064, 0.05230474433128704, 0.1016949152542373]"
data/data2/SS-Q.csv,Symbolic Dimensionality Reduction (10) with Kmeans Discretization,10.0,20,explore,0.25249707867543886,0.18342972891473006,0.8835137844085693,12,10,3,"[0.3728813559322034, 0.5, 0.06779661016949153, 0.626, 0.1016949152542373, 0.0847457627118644, 0.2711864406779661, 0.464, 0.3389830508474576, 0.1016949152542373, 0.4406779661016949, 0.23728813559322035, 0.0847457627118644, 0.0515, 0.549, 0.064, 0.3220338983050847, 0.22033898305084745, 0.1016949152542373, 0.04967886164437032]"
